,Active,AdditionalActivity,AdditionalMandate,BirthPlace_Canton,BirthPlace_City,CantonAbbreviation,CantonName,Citizenship,CouncilAbbreviation,CouncilName,DateElection_at,DateJoining_at,DateLeaving_at,DateOath_at,DateOfBirth_at,DateOfDeath_at,DateResignation_at,FirstName,Gender,ID,LastName,Mandates,MaritalStatus,MilitaryRank,NumberOfChildren,ParlGroupAbbreviation,ParlGroupFunction,ParlGroupFunctionText,ParlGroupName,PartyAbbreviation,PartyName,PersonIdCode
780,true,Mitbegründer und Kernteammitglied der Parlamentarischen Gruppe ePower: seit 2005;  Präsident des Wirtschafts- und währungspolitischen Arbeitskreises (WPA),Vizepräsident FDP Zürich: von 1999 bis März 2003; Präsident FDP Zürich: von April 2003 bis April 2004; Vizepräsident FDP Schweiz: von März 2003 bis Juni 2009,,Glaris,ZH,Zurich,Oberurnen (GL),CE,Conseil des Etats,2015-11-22,2015-12-08,,2015-12-08,1961-04-14,,,Ruedi,m,1153,Noser,Legislative des Kantons (Kantonsrat): von Mai 1999 bis November 2003,,Soldat,,RL,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe libéral-radical,PLR,PLR.Les Libéraux-Radicaux,2619.0
781,false,,,,Delémont,JU,Jura,"Elay (BE),Delémont (JU)",CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1964-02-03,,2007-12-02,Pierre,m,1154,Kohler,"Législatif communal: Conseil de Ville de Delémont, janvier 1989 au 31 décembre 1990.
Législatif communal: Conseiller de Ville suppléant à Delémont, janvier 1985 au 31 décembre 1988.
Législatif cantonal: Parlement de la République et Canton de Jura, député-suppléant 19 décembre 1986 au 9 décembre 1987, député 10 décembre 1987 au 11 février 1993.
Exécutif cantonal: Gouvernement de la République et Canton de Jura, Ministre de l'environnement et de l'Equipement du 1er octobre 1993 au 31 décembre 2002; Président du Gouvernement en 1995 et 2000",marié(e),Fourrier,2.0,,,,,,,2610.0
782,false,,,,Zofingen,BE,Berne,Zofingen (AG),CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1951-06-22,,2011-12-04,Therese,f,1155,Frösch,Exekutive der Gemeinde Bern (Gemeinderätin): von Januar 1993 bis Dezember 2004,,,,,,,,GB,Alliance verte,2596.0
783,true,Co-Präsidentin der Parlamentarischen Gruppe für Altersfragen; Co-Präsidentin der Parlamentarischen Gruppe Biodiversität und Artenschutz; Co-Präsidentin der Parlamentarischen Gruppe Pflege,,,Aarau,SO,Soleure,"Olten (SO),Walzenhausen (AR),Neuendorf (SO)",CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1946-04-07,,,Bea,f,1156,Heim,Legislative des Kantons (Kantonsrätin): von 1989 bis Januar 2004; Kantonsratspräsidentin: 1999,marié(e),,3.0,S,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe socialiste,PSS,Parti socialiste suisse,2601.0
784,false,,Président d'UDC/SVP (canton GE) depuis novembre 2000,,Genève 8,GE,Genève,Genève (GE),CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1942-07-17,,2007-12-02,Jacques,m,1157,Pagan,"Membre du Grand Conseil du canton de Genève, 1er janvier 2001 à 31 décembre 2005",célibataire,Appointé,,,,,,,,2620.0
785,false,Revisor Literarische Gesellschaft Zug,Präsident des Sozialistisch-Grünen Alternativen Bündnisses: von März 1991 bis März 1997; Präsident alternative Kanton Zug: seit April 2006,,Aristau,ZG,Zoug,Aristau (AG),CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1954-04-29,,2011-12-04,Josef,m,1158,Lang,Legislative der Gemeinde: von Dezember 1982 bis Dezember 1994; Legislative des Kantons: von Dezember 1994 bis März 2004,marié(e),Soldat,,,,,,Al,Alternative Canton de Zoug,2611.0
786,true,,,,Galgenen,SZ,Schwyz,Galgenen (SZ),CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1961-12-28,,,Pirmin,m,1159,Schwander,,,--,,V,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe de l'Union démocratique du Centre,UDC,Union Démocratique du Centre,2631.0
787,false,,,,Genève,GE,Genève,Genève (GE),CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1954-12-09,,2007-12-02,Pierre,m,1160,Vanek,Législatif cantonal: depuis octobre 1993,marié(e),,3.0,,,,,,,2633.0
788,true,"Président de l'intergroupe ""Travail""","Vice-président du groupe socialiste de l'Assemblée fédérale, depuis 2006",,Fribourg,FR,Fribourg,Misery-Courtion (FR),CF,Conseil fédéral,2011-12-14,2011-12-14,,2011-12-14,1972-04-09,,,Alain,m,1161,Berset,Législatif communal (conseil général) de Belfaux; depuis mars 2001 jusqu'à décembre 2003; Législatif cantonal (Assemblée Constituante): depuis mars 2000 jusqu'à mai 2004,,,,,,,,PSS,Parti socialiste suisse,2642.0
789,true,,Vizepräsident des Fraktionspräsidiums / Mitglied des Fraktionsvorstandes,,Richterswil,SZ,Schwyz,Oeschgen (AG),CE,Conseil des Etats,2015-10-18,2015-11-30,,2015-11-30,1957-12-22,,,Alex,m,1162,Kuprecht,Legislative des Kantons (Kantonsrat): von Oktober 1990 bis November 2003; Kantonsratspräsident: von Juni 2002 bis Juni 2003,marié(e),Caporal,2.0,V,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe de l'Union démocratique du Centre,UDC,Union Démocratique du Centre,2641.0
790,false,,Présidente du Parti socialiste neuchâtelois de juin 2001 à juin 2002,,Bienne,NE,Neuchâtel,Hausen am Albis (ZH),CE,Conseil des Etats,2007-11-11,2007-12-03,2009-09-20,2007-12-03,1956-04-30,,2009-09-20,Gisèle,f,1163,Ory,"Consceillère communale de Chézard-St-Martin de juin 1996 à juin 2000, Présidente de la commune de juin 1999 à juin 2000; Députée au Grand Conseil depuis mai 2001",,,3.0,,,,,PSS,Parti socialiste suisse,2643.0
791,false,,,,,FR,Fribourg,"Saint-Ours (FR),Heitenried (FR)",CN,Conseil national,1951-10-28,1951-12-03,1969-11-24,1951-12-03,1914-01-02,2009-02-28,1969-11-24,Max,m,1172,Aebischer,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
792,false,,,,,NW,Nidwald,Beckenried (NW),CE,Conseil des Etats,1967-06-05,1967-06-05,1976-10-06,1967-06-05,1922-03-19,2015-10-12,1976-10-06,Eduard,m,1173,Amstad,,,,,,,,,,,
793,false,,,,,NE,Neuchâtel,Savagnier (NE),CF,Conseil fédéral,1977-12-07,1977-12-07,1987-12-31,1977-12-07,1927-03-03,2016-06-08,1987-12-31,Pierre,m,1174,Aubert,,,,,,,,,PSS,Parti socialiste suisse,
794,false,,,,,GE,Genève,Veyrier (GE),CN,Conseil national,1963-10-27,1966-06-06,1967-12-03,1966-06-06,1921-11-06,2005-11-25,1967-12-03,Jean,m,1175,Babel,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
795,false,,,,,SZ,Schwyz,Wollerau (SZ),CN,Conseil national,1959-10-25,1959-12-07,1971-11-28,1959-12-07,1915-12-03,2004-05-24,1971-11-28,Karl,m,1176,Bachmann,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
796,false,,,,,VD,Vaud,Assens (VD),CN,Conseil national,1959-10-25,1962-09-17,1967-02-01,1962-09-17,1920-01-06,2007-12-15,1967-02-01,Raymond,m,1177,Baudère,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
797,false,,,,,SH,Schaffhouse,Osterfingen (SH),CE,Conseil des Etats,1961-03-14,1961-03-14,1979-11-25,1961-03-14,1918-11-13,2009-10-30,1979-11-25,Kurt,m,1178,Bächtold,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
798,false,,,,,VD,Vaud,L'Abergement (VD),CN,Conseil national,1975-10-26,1975-12-01,1979-11-25,1975-12-01,1928-07-17,2005-06-29,1979-11-25,Roger,m,1179,Besuchet,,,,,,,,,PSS,Parti socialiste suisse,
799,false,,,,,VD,Vaud,La Chaux-de-Fonds (NE),CN,Conseil national,1971-10-31,1971-11-29,1975-11-30,1971-11-29,1930-06-24,2005-09-01,1975-11-30,Georges,m,1180,Breny,,,,,,,,,DS,Démocrates Suisses,
800,false,,,,,VS,Valais,Chamoson (VS),CN,Conseil national,1959-10-25,1962-12-03,1979-11-25,1962-12-03,1925-12-24,2011-12-30,1979-11-25,Félix,m,1181,Carruzzo,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
801,false,,,,,ZH,Zurich,Disentis/Mustér (GR),CN,Conseil national,1975-10-26,1975-12-01,1979-11-25,1975-12-01,1919-01-09,2006-11-21,1979-11-25,Gion,m,1183,Condrau,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
802,false,,,,,VS,Valais,Orsières (VS),CN,Conseil national,1967-10-29,1967-12-04,1975-11-30,1967-12-04,1923-11-03,2008-02-09,1975-11-30,Aloys,m,1184,Copt,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
803,false,,,,,GE,Genève,Genève (GE),CN,Conseil national,1971-11-29,1971-11-29,1979-11-25,1971-11-29,1925-08-27,2010-12-13,1979-11-25,Fernand,m,1185,Corbat,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
804,false,,,,,OW,Obwald,Sarnen (OW),CE,Conseil des Etats,1970-06-01,1970-06-01,1982-04-25,1970-06-01,1921-07-09,2016-04-28,1982-04-25,Jost,m,1186,Dillier,,,,,,,,,,,
805,false,,,,,GE,Genève,Carouge (GE),CE,Conseil des Etats,1983-11-28,1983-11-28,1991-11-24,1983-11-28,1927-01-10,,1991-11-24,Robert,m,1187,Ducret,,,,,,,,,,,
806,false,,,,,VD,Vaud,Brot-Dessous (NE),CN,Conseil national,1967-10-29,1970-03-09,1975-11-30,1970-03-09,1912-02-12,2004-10-14,1975-11-30,Pierre,m,1188,Duvanel,,,,,,,,,PSS,Parti socialiste suisse,
807,false,,,,,LU,Lucerne,Mauensee (LU),CN,Conseil national,1967-10-29,1969-03-03,1979-11-25,1969-03-03,1923-05-30,2007-09-05,1979-11-25,Joseph,m,1189,Egli,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
808,false,,,,,LU,Lucerne,"Entlebuch (LU),Lucerne (LU)",CF,Conseil fédéral,1982-12-08,1982-12-08,1986-12-31,1982-12-08,1924-10-08,2016-08-05,1986-12-31,Alphons,m,1190,Egli,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
809,false,,,,,NE,Neuchâtel,Kottwil (LU),CF,Conseil fédéral,1987-12-09,1987-12-09,1993-03-31,1987-12-09,1933-03-14,,1993-03-31,René,m,1191,Felber,,,,,,,,,PSS,Parti socialiste suisse,
810,false,,,,,AG,Argovie,Stetten (AG),CN,Conseil national,1971-10-31,1971-11-29,1979-11-25,1971-11-29,1924-12-15,2012-12-03,1979-11-25,Josef,m,1192,Fischer,,,,,,,,,DS,Démocrates Suisses,
811,false,,,,,GR,Grisons,Disentis/Mustér (GR),CN,Conseil national,1975-10-26,1979-06-18,1979-11-25,1979-06-18,1923-11-21,2003-09-23,1979-11-25,Leonhard,m,1193,Flepp,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
812,false,,,,,GE,Genève,Thônex (GE),CN,Conseil national,1971-11-29,1971-11-29,1978-09-01,1971-11-29,1927-07-27,2014-08-05,1978-09-01,Guy,m,1194,Fontanet,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
813,false,,,,,ZG,Zoug,"Zoug (ZG),Lommis (TG)",CN,Conseil national,1975-12-01,1975-12-01,1979-11-25,1975-12-01,1923-07-10,2013-08-25,1979-11-25,Thomas,m,1195,Fraefel,,,,,,,,,PSS,Parti socialiste suisse,
814,false,,,,,TI,Tessin,Locarno (TI),CN,Conseil national,1959-10-25,1959-12-07,1975-11-30,1959-12-07,1920-01-10,2008-09-07,1975-11-30,Enrico,m,1196,Franzoni,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
815,false,,,,,NE,Neuchâtel,Neuchâtel (NE),CN,Conseil national,1971-10-31,1971-11-29,1975-11-30,1971-11-29,1923-05-02,2008-06-27,1975-11-30,Tilo,f,1197,Frey,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
816,false,,,,,SG,St-Gall,Sennwald (SG),CN,Conseil national,1963-10-27,1963-12-02,1967-12-03,1963-12-02,1914-06-26,2011-07-05,1967-12-03,Simon,m,1198,Frick,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
817,false,,,,,ZH,Zurich,Winterthur (ZH),CF,Conseil fédéral,1982-12-08,1982-12-08,1984-10-20,1982-12-08,1923-07-04,2013-10-15,1984-10-20,Rudolf,m,1199,Friedrich,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
818,false,,,,,SG,St-Gall,Pfäfers (SG),CF,Conseil fédéral,1971-12-08,1971-12-08,1986-12-31,1971-12-08,1924-06-24,2008-07-23,1986-12-31,Kurt,m,1200,Furgler,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
819,false,,,,,BE,Berne,"St-Ursanne (JU),Walenstadt (SG)",CN,Conseil national,1971-10-31,1971-11-29,1979-03-01,1971-11-29,1921-02-02,2005-11-04,1979-03-01,Paul,m,1202,Gehler,,,,,,,,,UDC,Union Démocratique du Centre,
820,false,,,,,GE,Genève,Genève (GE),CE,Conseil des Etats,1971-11-29,1971-11-29,1975-11-30,1971-11-29,1921-02-15,2010-10-16,1975-11-30,Lise,f,1203,Girardin,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
821,false,,,,,ZH,Zurich,"Zurich (ZH),Bürglen (TG),Weinfelden (TG)",CN,Conseil national,1963-12-02,1963-12-02,1971-11-28,1963-12-02,1925-05-12,,1971-11-28,Ulrich,m,1204,Götsch,,,,,,,,,,,
822,false,,,,,SO,Soleure,Erschwil (SO),CN,Conseil national,1959-10-25,1959-12-07,1975-11-30,1959-12-07,1909-03-17,2006-02-22,1975-11-30,Josef,m,1205,Grolimund,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
823,false,,,,,NE,Neuchâtel,"La Chaux-de-Fonds (NE),Plagne (BE)",CE,Conseil des Etats,1969-06-02,1969-06-02,1979-11-25,1969-06-02,1929-01-14,2004-05-28,1979-11-25,Carlos,m,1206,Grosjean,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
824,false,,,,,TG,Thurgovie,Uesslingen (TG),CN,Conseil national,1963-10-27,1963-12-02,1968-06-01,1963-12-02,1926-02-18,2010-08-26,1968-06-01,Josef,m,1207,Harder,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
825,false,,,,,ZH,Zurich,"Zurich (ZH),Hasliberg (BE)",CE,Conseil des Etats,1967-12-04,1967-12-04,1979-11-25,1967-12-04,1914-03-16,2015-12-19,1979-11-25,Albin,m,1208,Heimann,,,,,,,,,,,
826,false,,,,,BE,Berne,Rapperswil (BE),CN,Conseil national,1963-12-02,1963-12-02,1979-11-25,1963-12-02,1920-11-10,2013-06-01,1979-11-25,Walther,m,1209,Hofer,,,,,,,,,,,
827,false,,,,,SG,St-Gall,Thoune (BE),CN,Conseil national,1963-10-27,1963-12-02,1971-11-28,1963-12-02,1915-05-09,2010-12-10,1971-11-28,Alfred,m,1210,Hummler,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
828,false,,,,,SG,St-Gall,Sommeri (TG),CN,Conseil national,1975-12-01,1975-12-01,1979-11-25,1975-12-01,1918-10-04,,1979-11-25,Traugott,m,1211,Hungerbühler,,,,,,,,,,,
829,false,,,,,BE,Berne,Orpund (BE),CN,Conseil national,1963-10-27,1965-11-29,1971-11-28,1965-11-29,1912-09-11,2009-03-23,1971-11-28,Ernst,m,1212,Jaggi,,,,,,,,,PSS,Parti socialiste suisse,
830,false,,,,,BL,Bâle-Campagne,Muttenz (BL),CE,Conseil des Etats,1967-12-04,1967-12-04,1979-11-25,1967-12-04,1924-07-31,2015-03-23,1979-11-25,Werner,m,1213,Jauslin,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
831,false,,,,,BE,Berne,Wiggiswil (BE),CN,Conseil national,1971-10-31,1972-02-28,1975-11-30,1972-02-28,1914-12-28,2011-05-16,1975-11-30,Bernhard,m,1214,König,,,,,,,,,DS,Démocrates Suisses,
832,false,,,,,ZH,Zurich,"Oberuzwil (SG),Zurich (ZH)",CN,Conseil national,1990-03-05,1990-03-05,1991-11-24,1990-03-05,1934-09-16,,1991-11-24,Niklaus,m,1215,Kuhn,,,,,,,,,,,
833,false,,,,,GR,Grisons,Poschiavo (GR),CN,Conseil national,1971-10-31,1974-06-10,1975-11-30,1974-06-10,1921-02-21,2008-03-09,1975-11-30,Elisabeth,f,1216,Lardelli,,,,,,,,,UDC,Union Démocratique du Centre,
834,false,,,,,GR,Grisons,Tschlin (GR),CN,Conseil national,1959-10-25,1963-03-04,1963-12-01,1963-03-04,1916-06-04,2011-10-09,1963-12-01,Oscar,m,1217,Mayer,,,,,,,,,PSS,Parti socialiste suisse,
835,false,,,,,ZH,Zurich,Eglisau (ZH),CN,Conseil national,1975-10-26,1977-09-19,1991-11-24,1977-09-19,1914-08-05,2009-01-12,1991-11-24,Fritz,m,1218,Meier,,,,,,,,,DS,Démocrates Suisses,
836,false,,,,,LU,Lucerne,"Aristau (AG),Lucerne (LU)",CN,Conseil national,1961-10-25,1962-06-12,1979-11-25,1962-06-12,1922-01-02,2005-12-05,1979-11-25,Hans Rudolf,m,1219,Meyer,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
837,false,,,,,VD,Vaud,Château-d'Oex (VD),CE,Conseil des Etats,1975-12-01,1975-12-01,1979-11-25,1975-12-01,1934-10-03,,1979-11-25,Jacques,m,1220,Morier-Genoud,,,,,,,,,,,
838,false,,,,,NE,Neuchâtel,Bienne (BE),CN,Conseil national,1975-10-26,1975-12-01,1979-11-25,1975-12-01,1922-03-03,2005-08-15,1979-11-25,Robert,m,1221,Moser,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
839,false,,,,,LU,Lucerne,Sulz (LU),CN,Conseil national,1971-11-29,1971-11-29,1981-12-01,1971-11-29,1935-06-01,,1981-12-01,Erwin,m,1222,Muff,,,,,,,,,,,
840,false,,,,,VD,Vaud,Hennens (FR),CN,Conseil national,1963-10-27,1967-02-27,1979-11-25,1967-02-27,1921-12-26,2008-11-18,1979-11-25,Roger,m,1223,Mugny,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
841,false,,,,,AG,Argovie,Lengnau (AG),CN,Conseil national,1979-10-21,1979-11-26,1990-10-01,1979-11-26,1934-02-12,,1990-10-01,Andreas,m,1224,Müller,,,,,,,,,,,
842,false,,,,,TG,Thurgovie,Küsnacht (ZH),CN,Conseil national,1971-11-29,1971-11-29,1975-11-30,1971-11-29,1932-02-14,,1975-11-30,Wilfried,m,1225,Naegeli,,,,,,,,,,,
843,false,,,,,VS,Valais,Icogne (VS),CN,Conseil national,1971-11-29,1971-11-29,1979-11-25,1971-11-29,1943-03-31,,1979-11-25,Gabrielle,f,1226,Nanchen,,,,,,,,,,,
844,false,,,,,TI,Tessin,Morbio Superiore (TI),CN,Conseil national,1972-11-27,1972-11-27,1979-11-25,1972-11-27,1933-06-30,,1979-11-25,Gian Mario,m,1227,Pagani,,,,,,,,,,,
845,false,,,,,BE,Berne,Les Pommerats (JU),CE,Conseil des Etats,1967-12-04,1967-12-04,1979-11-25,1967-12-04,1918-06-12,2013-03-04,1979-11-25,Maurice,m,1228,Péquignot,,,,,,,,,,,
846,false,,,,,GE,Genève,"Bourg-St-Pierre (VS),Genève (GE)",CN,Conseil national,1955-10-30,1955-12-05,1975-11-30,1955-12-05,1913-04-30,2010-02-18,1975-11-30,Charles,m,1229,Primborgne,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
847,false,,,,,NE,Neuchâtel,Neuchâtel (NE),CN,Conseil national,1971-10-31,1971-11-29,1979-11-25,1971-11-29,1928-04-25,2008-07-20,1979-11-25,Yann,m,1230,Richter,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
848,false,,,,,SG,St-Gall,Nennigkofen (SO),CN,Conseil national,1971-12-13,1971-12-13,1975-12-31,1971-12-13,1943-10-17,,1975-12-31,Hanna,f,1231,Sahlfeld-Singer,,,,,,,,,,,
849,false,,,,,NE,Neuchâtel,"Le Locle (NE),La Chaux-de-Fonds (NE)",CN,Conseil national,1963-10-27,1963-12-02,1971-11-28,1963-12-02,1911-09-18,2006-05-16,1971-11-28,André,m,1232,Sandoz,,,,,,,,,PSS,Parti socialiste suisse,
850,false,,Fraktionspräsident Kantonsrat 2001 bis Mai 2003,,Bülach,ZH,Zurich,Rafz (ZH),CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1947-07-04,,2011-12-04,Hans,m,1233,Rutschmann,Exekutive der Gemeinde (Gemeinderat Rafz): Februar 1978 bis September 1991; Gemeindepräsident: September 1991 bis Februar 2002; Legislative des Kantons (Kantonsrat Zürich): Mai 1983 bis Mai 2003; Kantonsratspräsident Mai 2000 bis Mai 2001,marié(e),Colonel,2.0,,,,,UDC,Union Démocratique du Centre,2644.0
851,false,,,,,ZH,Zurich,"Berne (BE),Zurich (ZH),Sigriswil (BE)",CN,Conseil national,1955-10-30,1956-03-19,1978-01-19,1956-03-19,1908-09-15,2005-06-26,1978-01-19,Willy,m,1234,Sauser,,,,,,,,,PEV,Parti évangélique suisse,
852,false,,,,,BE,Berne,Stettlen (BE),CN,Conseil national,1959-10-25,1962-06-04,1979-01-25,1962-06-04,1924-02-03,2010-07-22,1979-01-25,Emil,m,1235,Schaffer,,,,,,,,,PSS,Parti socialiste suisse,
853,false,,,,,AG,Argovie,Gränichen (AG),CF,Conseil fédéral,1961-06-15,1961-06-15,1970-01-31,1961-06-15,1908-12-16,2004-11-26,1970-01-31,Hans,m,1236,Schaffner,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
854,false,,,,,ZH,Zurich,Dürrenroth (BE),CN,Conseil national,1975-10-26,1975-12-01,1982-11-01,1975-12-01,1921-07-15,2007-11-09,1982-11-01,Meinrad,m,1237,Schär,,,,,,,,,AdI,Alliance des Indépendants,
855,false,,,,,GR,Grisons,"Mönchaltorf (ZH),Felsberg (GR)",CF,Conseil fédéral,1979-12-05,1979-12-05,1987-12-31,1979-12-05,1925-02-03,2012-07-07,1987-12-31,Leon,m,1238,Schlumpf,,,,,,,,,UDC,Union Démocratique du Centre,
856,false,,,,,AG,Argovie,"Staffelbach (AG),Oberentfelden (AG)",CN,Conseil national,1959-12-07,1959-12-07,1979-11-25,1959-12-07,1928-01-25,,1979-11-25,Arthur,m,1239,Schmid,,,,,,,,,,,
857,false,,,,,BE,Berne,Diessbach b. Büren (BE),CN,Conseil national,1971-11-29,1971-11-29,1987-11-29,1971-11-29,1927-11-21,2014-10-20,1987-11-29,Heinrich,m,1240,Schnyder,,,,,,,,,UDC,Union Démocratique du Centre,
858,false,,,,,BS,Bâle-Ville,"Bâle (BS),Vorderthal (SZ)",CN,Conseil national,1975-12-01,1975-12-01,1978-04-21,1975-12-01,1931-08-23,2016-04-29,1978-04-21,Karl,m,1241,Schnyder,,,,,,,,,,,
859,false,,,,,GR,Grisons,"Filisur (GR),Zurzach (AG)",CN,Conseil national,1975-12-01,1975-12-01,1979-11-25,1975-12-01,1918-03-08,2013-09-27,1979-11-25,Jakob,m,1242,Schutz,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
860,false,,,,,ZH,Zurich,Rafz (ZH),CN,Conseil national,1975-10-26,1975-12-01,1979-06-01,1975-12-01,1923-04-09,2005-03-19,1979-06-01,Albert,m,1243,Sigrist,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
861,false,,,,,LU,Lucerne,Escholzmatt (LU),CN,Conseil national,1971-10-31,1971-11-29,1975-11-30,1971-11-29,1918-02-03,2011-03-27,1975-11-30,Hans,m,1244,Stadelmann,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
862,false,,,,,SG,St-Gall,Altdorf (UR),CN,Conseil national,1963-10-27,1967-06-05,1975-11-30,1967-06-05,1920-06-28,2016-07-03,1975-11-30,Anton,m,1245,Stadler,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
863,false,,,,,BE,Berne,Bönigen (BE),CN,Conseil national,1975-10-26,1975-12-01,1979-11-25,1975-12-01,1917-09-13,2010-08-28,1979-11-25,Roland,m,1247,Stähli,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,
864,false,,,,,ZH,Zurich,"Bâle (BS),Aesch b. Birmensdorf (ZH)",CN,Conseil national,1963-10-27,1963-12-02,1979-11-25,1963-12-02,1914-03-18,2011-03-07,1979-11-25,Rudolf,m,1248,Suter,,,,,,,,,AdI,Alliance des Indépendants,
865,false,,,,,GR,Grisons,Verdabbio (GR),CN,Conseil national,1947-12-01,1947-12-01,1971-11-28,1947-12-01,1915-10-21,2015-04-27,1971-11-28,Ettore,m,1249,Tenchio,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
866,false,,,,,AG,Argovie,"Rottenschwil (AG),Baden (AG)",CN,Conseil national,1963-10-27,1963-12-02,1979-11-25,1963-12-02,1915-09-25,2007-06-01,1979-11-25,Karl,m,1250,Trottmann,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
867,false,,,,,SO,Soleure,"Läufelfingen (BL),Olten (SO),Lostorf (SO)",CN,Conseil national,1987-11-30,1987-11-30,1991-11-24,1987-11-30,1947-06-13,,1991-11-24,Ursula,f,1251,Ulrich-Vögtlin,,,,,,,,,,,
868,false,,,,,GR,Grisons,Andiast (GR),CE,Conseil des Etats,1968-06-04,1968-06-04,1979-06-01,1968-06-04,1921-04-06,2014-10-28,1979-06-01,Gion Clau,m,1252,Vincenz,,,,,,,,,PDC,Parti démocrate-chrétien suisse,
